Group,Country,Name,Image,Path,PersonPercentage,Predominant
Group G,Switzerland Players,Images_Christian Fassnacht,Christian Fassnacht30.jpg,data/Images/Group G/Switzerland Players/Images_Christian Fassnacht/Christian Fassnacht30.jpg,0.6137329994914624,False
Group G,Switzerland Players,Images_Christian Fassnacht,Christian Fassnacht31.jpg,data/Images/Group G/Switzerland Players/Images_Christian Fassnacht/Christian Fassnacht31.jpg,,False
Group G,Switzerland Players,Images_Christian Fassnacht,Christian Fassnacht34.jpg,data/Images/Group G/Switzerland Players/Images_Christian Fassnacht/Christian Fassnacht34.jpg,,False
Group G,Switzerland Players,Images_Christian Fassnacht,Christian Fassnacht35.jpg,data/Images/Group G/Switzerland Players/Images_Christian Fassnacht/Christian Fassnacht35.jpg,,False
Group G,Switzerland Players,Images_Christian Fassnacht,Christian Fassnacht37.jpg,data/Images/Group G/Switzerland Players/Images_Christian Fassnacht/Christian Fassnacht37.jpg,,False
Group G,Switzerland Players,Images_Christian Fassnacht,Christian Fassnacht42.jpg,data/Images/Group G/Switzerland Players/Images_Christian Fassnacht/Christian Fassnacht42.jpg,,False
Group G,Switzerland Players,Images_Christian Fassnacht,Christian Fassnacht43.jpg,data/Images/Group G/Switzerland Players/Images_Christian Fassnacht/Christian Fassnacht43.jpg,0.4120348630612687,False
Group G,Switzerland Players,Images_Christian Fassnacht,Christian Fassnacht44.jpg,data/Images/Group G/Switzerland Players/Images_Christian Fassnacht/Christian Fassnacht44.jpg,0.7215750798284666,False
Group G,Switzerland Players,Images_Christian Fassnacht,Christian Fassnacht45.jpg,data/Images/Group G/Switzerland Players/Images_Christian Fassnacht/Christian Fassnacht45.jpg,0.8287784534899623,False
Group G,Switzerland Players,Images_Christian Fassnacht,Christian Fassnacht46.jpg,data/Images/Group G/Switzerland Players/Images_Christian Fassnacht/Christian Fassnacht46.jpg,0.8116823881301208,False
Group G,Switzerland Players,Images_Christian Fassnacht,Christian Fassnacht47.jpg,data/Images/Group G/Switzerland Players/Images_Christian Fassnacht/Christian Fassnacht47.jpg,0.3163956092725262,False
Group G,Switzerland Players,Images_Christian Fassnacht,Christian Fassnacht48.jpg,data/Images/Group G/Switzerland Players/Images_Christian Fassnacht/Christian Fassnacht48.jpg,0.1479776912677237,False
Group G,Switzerland Players,Images_Christian Fassnacht,Christian Fassnacht49.jpg,data/Images/Group G/Switzerland Players/Images_Christian Fassnacht/Christian Fassnacht49.jpg,0.4626194350720684,False
Group G,Switzerland Players,Images_Christian Fassnacht,Christian Fassnacht5.jpg,data/Images/Group G/Switzerland Players/Images_Christian Fassnacht/Christian Fassnacht5.jpg,0.4505319588184086,False
Group G,Switzerland Players,Images_Christian Fassnacht,Christian Fassnacht8.jpg,data/Images/Group G/Switzerland Players/Images_Christian Fassnacht/Christian Fassnacht8.jpg,0.5806196450391455,False
Group G,Switzerland Players,Images_Denis Zakaria,Denis Zakaria13.jpg,data/Images/Group G/Switzerland Players/Images_Denis Zakaria/Denis Zakaria13.jpg,0.2908025221312087,False
Group G,Switzerland Players,Images_Denis Zakaria,Denis Zakaria14.jpg,data/Images/Group G/Switzerland Players/Images_Denis Zakaria/Denis Zakaria14.jpg,0.2699494610854759,False
Group G,Switzerland Players,Images_Denis Zakaria,Denis Zakaria17.jpg,data/Images/Group G/Switzerland Players/Images_Denis Zakaria/Denis Zakaria17.jpg,0.4346090878340529,False
Group G,Switzerland Players,Images_Denis Zakaria,Denis Zakaria18.jpg,data/Images/Group G/Switzerland Players/Images_Denis Zakaria/Denis Zakaria18.jpg,0.2806466917461131,False
Group G,Switzerland Players,Images_Denis Zakaria,Denis Zakaria2.jpg,data/Images/Group G/Switzerland Players/Images_Denis Zakaria/Denis Zakaria2.jpg,0.5778646165769429,False
Group G,Switzerland Players,Images_Denis Zakaria,Denis Zakaria20.jpg,data/Images/Group G/Switzerland Players/Images_Denis Zakaria/Denis Zakaria20.jpg,0.6780040910988113,False
Group G,Switzerland Players,Images_Denis Zakaria,Denis Zakaria21.jpg,data/Images/Group G/Switzerland Players/Images_Denis Zakaria/Denis Zakaria21.jpg,0.1911402841183712,False
Group G,Switzerland Players,Images_Denis Zakaria,Denis Zakaria24.jpg,data/Images/Group G/Switzerland Players/Images_Denis Zakaria/Denis Zakaria24.jpg,0.4398089755690385,False
Group G,Switzerland Players,Images_Denis Zakaria,Denis Zakaria28.jpg,data/Images/Group G/Switzerland Players/Images_Denis Zakaria/Denis Zakaria28.jpg,0.4864143762785201,False
Group G,Switzerland Players,Images_Denis Zakaria,Denis Zakaria3.jpg,data/Images/Group G/Switzerland Players/Images_Denis Zakaria/Denis Zakaria3.jpg,0.5273680020626089,False
Group G,Switzerland Players,Images_Denis Zakaria,Denis Zakaria36.jpg,data/Images/Group G/Switzerland Players/Images_Denis Zakaria/Denis Zakaria36.jpg,0.4936635837408765,False
Group G,Switzerland Players,Images_Denis Zakaria,Denis Zakaria39.jpg,data/Images/Group G/Switzerland Players/Images_Denis Zakaria/Denis Zakaria39.jpg,0.4542045097370668,False
Group G,Switzerland Players,Images_Denis Zakaria,Denis Zakaria40.jpg,data/Images/Group G/Switzerland Players/Images_Denis Zakaria/Denis Zakaria40.jpg,0.2824429897534322,False
Group G,Switzerland Players,Images_Denis Zakaria,Denis Zakaria47.jpg,data/Images/Group G/Switzerland Players/Images_Denis Zakaria/Denis Zakaria47.jpg,0.4455466313159815,False
Group G,Switzerland Players,Images_Denis Zakaria,Denis Zakaria49.jpg,data/Images/Group G/Switzerland Players/Images_Denis Zakaria/Denis Zakaria49.jpg,,False
Group G,Switzerland Players,Images_Denis Zakaria,Denis Zakaria7.jpg,data/Images/Group G/Switzerland Players/Images_Denis Zakaria/Denis Zakaria7.jpg,0.2888670878005007,False
Group G,Switzerland Players,Images_Denis Zakaria,Denis Zakaria8.jpg,data/Images/Group G/Switzerland Players/Images_Denis Zakaria/Denis Zakaria8.jpg,0.287587761189177,False
Group G,Switzerland Players,Images_Djibril Sow,Djibril Sow10.jpg,data/Images/Group G/Switzerland Players/Images_Djibril Sow/Djibril Sow10.jpg,,False
Group G,Switzerland Players,Images_Djibril Sow,Djibril Sow11.jpg,data/Images/Group G/Switzerland Players/Images_Djibril Sow/Djibril Sow11.jpg,0.9593173704658374,True
Group G,Switzerland Players,Images_Djibril Sow,Djibril Sow12.jpg,data/Images/Group G/Switzerland Players/Images_Djibril Sow/Djibril Sow12.jpg,0.298666731006905,False
Group G,Switzerland Players,Images_Djibril Sow,Djibril Sow13.jpg,data/Images/Group G/Switzerland Players/Images_Djibril Sow/Djibril Sow13.jpg,0.7650155078193404,False
Group G,Switzerland Players,Images_Djibril Sow,Djibril Sow14.jpg,data/Images/Group G/Switzerland Players/Images_Djibril Sow/Djibril Sow14.jpg,0.2881651751667994,False
Group G,Switzerland Players,Images_Djibril Sow,Djibril Sow16.jpg,data/Images/Group G/Switzerland Players/Images_Djibril Sow/Djibril Sow16.jpg,0.829980031901469,False
Group G,Switzerland Players,Images_Djibril Sow,Djibril Sow17.jpg,data/Images/Group G/Switzerland Players/Images_Djibril Sow/Djibril Sow17.jpg,0.9750108215438418,True
Group G,Switzerland Players,Images_Djibril Sow,Djibril Sow18.jpg,data/Images/Group G/Switzerland Players/Images_Djibril Sow/Djibril Sow18.jpg,0.281877812476705,False
Group G,Switzerland Players,Images_Djibril Sow,Djibril Sow19.jpg,data/Images/Group G/Switzerland Players/Images_Djibril Sow/Djibril Sow19.jpg,0.6897756556806482,False
Group G,Switzerland Players,Images_Djibril Sow,Djibril Sow23.jpg,data/Images/Group G/Switzerland Players/Images_Djibril Sow/Djibril Sow23.jpg,0.4199012475021141,False
Group G,Switzerland Players,Images_Djibril Sow,Djibril Sow26.jpg,data/Images/Group G/Switzerland Players/Images_Djibril Sow/Djibril Sow26.jpg,0.7853662944566484,False
Group G,Switzerland Players,Images_Djibril Sow,Djibril Sow3.jpg,data/Images/Group G/Switzerland Players/Images_Djibril Sow/Djibril Sow3.jpg,0.4516100773037835,False
Group G,Switzerland Players,Images_Djibril Sow,Djibril Sow30.jpg,data/Images/Group G/Switzerland Players/Images_Djibril Sow/Djibril Sow30.jpg,0.4000576099505844,False
Group G,Switzerland Players,Images_Djibril Sow,Djibril Sow31.jpg,data/Images/Group G/Switzerland Players/Images_Djibril Sow/Djibril Sow31.jpg,0.7053869297290289,False
Group G,Switzerland Players,Images_Djibril Sow,Djibril Sow32.jpg,data/Images/Group G/Switzerland Players/Images_Djibril Sow/Djibril Sow32.jpg,0.6895247028177619,False
Group G,Switzerland Players,Images_Djibril Sow,Djibril Sow34.jpg,data/Images/Group G/Switzerland Players/Images_Djibril Sow/Djibril Sow34.jpg,0.5079756668092581,False
Group G,Switzerland Players,Images_Djibril Sow,Djibril Sow36.jpg,data/Images/Group G/Switzerland Players/Images_Djibril Sow/Djibril Sow36.jpg,0.4998227662262499,False
Group G,Switzerland Players,Images_Djibril Sow,Djibril Sow38.jpg,data/Images/Group G/Switzerland Players/Images_Djibril Sow/Djibril Sow38.jpg,0.3468313890262713,False
Group G,Switzerland Players,Images_Djibril Sow,Djibril Sow41.jpg,data/Images/Group G/Switzerland Players/Images_Djibril Sow/Djibril Sow41.jpg,0.288510374778206,False
Group G,Switzerland Players,Images_Djibril Sow,Djibril Sow45.jpg,data/Images/Group G/Switzerland Players/Images_Djibril Sow/Djibril Sow45.jpg,0.4191153252544086,False
Group G,Switzerland Players,Images_Djibril Sow,Djibril Sow5.jpg,data/Images/Group G/Switzerland Players/Images_Djibril Sow/Djibril Sow5.jpg,0.7182263183253024,False
Group G,Switzerland Players,Images_Djibril Sow,Djibril Sow7.jpg,data/Images/Group G/Switzerland Players/Images_Djibril Sow/Djibril Sow7.jpg,0.5423370389272963,False
Group G,Switzerland Players,Images_Djibril Sow,Djibril Sow9.jpg,data/Images/Group G/Switzerland Players/Images_Djibril Sow/Djibril Sow9.jpg,,False
Group G,Switzerland Players,Images_Edimilson Fernandes,Edimilson Fernandes1.jpg,data/Images/Group G/Switzerland Players/Images_Edimilson Fernandes/Edimilson Fernandes1.jpg,0.9505491344191738,True
Group G,Switzerland Players,Images_Edimilson Fernandes,Edimilson Fernandes11.jpg,data/Images/Group G/Switzerland Players/Images_Edimilson Fernandes/Edimilson Fernandes11.jpg,0.4142035090279251,False
Group G,Switzerland Players,Images_Edimilson Fernandes,Edimilson Fernandes16.jpg,data/Images/Group G/Switzerland Players/Images_Edimilson Fernandes/Edimilson Fernandes16.jpg,0.8437812466713969,False
Group G,Switzerland Players,Images_Edimilson Fernandes,Edimilson Fernandes18.jpg,data/Images/Group G/Switzerland Players/Images_Edimilson Fernandes/Edimilson Fernandes18.jpg,0.3999597353916224,False
Group G,Switzerland Players,Images_Edimilson Fernandes,Edimilson Fernandes19.jpg,data/Images/Group G/Switzerland Players/Images_Edimilson Fernandes/Edimilson Fernandes19.jpg,0.4764678552263049,False
Group G,Switzerland Players,Images_Edimilson Fernandes,Edimilson Fernandes2.jpg,data/Images/Group G/Switzerland Players/Images_Edimilson Fernandes/Edimilson Fernandes2.jpg,0.5001926176995496,False
Group G,Switzerland Players,Images_Edimilson Fernandes,Edimilson Fernandes21.jpg,data/Images/Group G/Switzerland Players/Images_Edimilson Fernandes/Edimilson Fernandes21.jpg,0.6340872486385084,False
Group G,Switzerland Players,Images_Edimilson Fernandes,Edimilson Fernandes23.jpg,data/Images/Group G/Switzerland Players/Images_Edimilson Fernandes/Edimilson Fernandes23.jpg,0.9889200526879603,True
Group G,Switzerland Players,Images_Edimilson Fernandes,Edimilson Fernandes24.jpg,data/Images/Group G/Switzerland Players/Images_Edimilson Fernandes/Edimilson Fernandes24.jpg,,False
Group G,Switzerland Players,Images_Edimilson Fernandes,Edimilson Fernandes27.jpg,data/Images/Group G/Switzerland Players/Images_Edimilson Fernandes/Edimilson Fernandes27.jpg,,False
Group G,Switzerland Players,Images_Edimilson Fernandes,Edimilson Fernandes28.jpg,data/Images/Group G/Switzerland Players/Images_Edimilson Fernandes/Edimilson Fernandes28.jpg,0.4104857217772305,False
Group G,Switzerland Players,Images_Edimilson Fernandes,Edimilson Fernandes3.jpg,data/Images/Group G/Switzerland Players/Images_Edimilson Fernandes/Edimilson Fernandes3.jpg,0.4101969786180969,False
Group G,Switzerland Players,Images_Edimilson Fernandes,Edimilson Fernandes30.jpg,data/Images/Group G/Switzerland Players/Images_Edimilson Fernandes/Edimilson Fernandes30.jpg,0.9254171634392542,True
Group G,Switzerland Players,Images_Edimilson Fernandes,Edimilson Fernandes31.jpg,data/Images/Group G/Switzerland Players/Images_Edimilson Fernandes/Edimilson Fernandes31.jpg,0.0338878421632068,False
Group G,Switzerland Players,Images_Edimilson Fernandes,Edimilson Fernandes35.jpg,data/Images/Group G/Switzerland Players/Images_Edimilson Fernandes/Edimilson Fernandes35.jpg,0.5700717451187732,False
Group G,Switzerland Players,Images_Edimilson Fernandes,Edimilson Fernandes36.jpg,data/Images/Group G/Switzerland Players/Images_Edimilson Fernandes/Edimilson Fernandes36.jpg,0.7463564081886135,False
Group G,Switzerland Players,Images_Edimilson Fernandes,Edimilson Fernandes37.jpg,data/Images/Group G/Switzerland Players/Images_Edimilson Fernandes/Edimilson Fernandes37.jpg,0.3159205761453366,False
Group G,Switzerland Players,Images_Edimilson Fernandes,Edimilson Fernandes38.jpg,data/Images/Group G/Switzerland Players/Images_Edimilson Fernandes/Edimilson Fernandes38.jpg,0.7046342160788365,False
Group G,Switzerland Players,Images_Edimilson Fernandes,Edimilson Fernandes39.jpg,data/Images/Group G/Switzerland Players/Images_Edimilson Fernandes/Edimilson Fernandes39.jpg,0.2575360672305669,False
Group G,Switzerland Players,Images_Edimilson Fernandes,Edimilson Fernandes4.jpg,data/Images/Group G/Switzerland Players/Images_Edimilson Fernandes/Edimilson Fernandes4.jpg,0.5082030527044907,False
Group G,Switzerland Players,Images_Edimilson Fernandes,Edimilson Fernandes41.jpg,data/Images/Group G/Switzerland Players/Images_Edimilson Fernandes/Edimilson Fernandes41.jpg,0.590632719730355,False
Group G,Switzerland Players,Images_Edimilson Fernandes,Edimilson Fernandes42.jpg,data/Images/Group G/Switzerland Players/Images_Edimilson Fernandes/Edimilson Fernandes42.jpg,0.5031608108308468,False
Group G,Switzerland Players,Images_Edimilson Fernandes,Edimilson Fernandes43.jpg,data/Images/Group G/Switzerland Players/Images_Edimilson Fernandes/Edimilson Fernandes43.jpg,0.7460360978704336,False
Group G,Switzerland Players,Images_Edimilson Fernandes,Edimilson Fernandes44.jpg,data/Images/Group G/Switzerland Players/Images_Edimilson Fernandes/Edimilson Fernandes44.jpg,0.4355006573727131,False
Group G,Switzerland Players,Images_Edimilson Fernandes,Edimilson Fernandes46.jpg,data/Images/Group G/Switzerland Players/Images_Edimilson Fernandes/Edimilson Fernandes46.jpg,0.4613982669427589,False
Group G,Switzerland Players,Images_Edimilson Fernandes,Edimilson Fernandes47.jpg,data/Images/Group G/Switzerland Players/Images_Edimilson Fernandes/Edimilson Fernandes47.jpg,0.5327509446852587,False
Group G,Switzerland Players,Images_Edimilson Fernandes,Edimilson Fernandes48.jpg,data/Images/Group G/Switzerland Players/Images_Edimilson Fernandes/Edimilson Fernandes48.jpg,0.4622242337724179,False
Group G,Switzerland Players,Images_Edimilson Fernandes,Edimilson Fernandes49.jpg,data/Images/Group G/Switzerland Players/Images_Edimilson Fernandes/Edimilson Fernandes49.jpg,0.8693871365589332,True
Group G,Switzerland Players,Images_Edimilson Fernandes,Edimilson Fernandes7.jpg,data/Images/Group G/Switzerland Players/Images_Edimilson Fernandes/Edimilson Fernandes7.jpg,0.9048787945953776,True
Group G,Switzerland Players,Images_Edimilson Fernandes,Edimilson Fernandes9.jpg,data/Images/Group G/Switzerland Players/Images_Edimilson Fernandes/Edimilson Fernandes9.jpg,,False
Group G,Switzerland Players,Images_Eray Cömert,Eray Cömert1.jpg,data/Images/Group G/Switzerland Players/Images_Eray Cömert/Eray Cömert1.jpg,0.4868845559137898,False
Group G,Switzerland Players,Images_Eray Cömert,Eray Cömert13.jpg,data/Images/Group G/Switzerland Players/Images_Eray Cömert/Eray Cömert13.jpg,,False
Group G,Switzerland Players,Images_Eray Cömert,Eray Cömert15.jpg,data/Images/Group G/Switzerland Players/Images_Eray Cömert/Eray Cömert15.jpg,0.9505512484439134,True
Group G,Switzerland Players,Images_Eray Cömert,Eray Cömert18.jpg,data/Images/Group G/Switzerland Players/Images_Eray Cömert/Eray Cömert18.jpg,0.5686934492972614,False
Group G,Switzerland Players,Images_Eray Cömert,Eray Cömert19.jpg,data/Images/Group G/Switzerland Players/Images_Eray Cömert/Eray Cömert19.jpg,0.0220507370763844,False
Group G,Switzerland Players,Images_Eray Cömert,Eray Cömert21.jpg,data/Images/Group G/Switzerland Players/Images_Eray Cömert/Eray Cömert21.jpg,0.7335368919505184,False
Group G,Switzerland Players,Images_Eray Cömert,Eray Cömert23.jpg,data/Images/Group G/Switzerland Players/Images_Eray Cömert/Eray Cömert23.jpg,0.7779127634321811,False
Group G,Switzerland Players,Images_Eray Cömert,Eray Cömert24.jpg,data/Images/Group G/Switzerland Players/Images_Eray Cömert/Eray Cömert24.jpg,0.3429445346677245,False
Group G,Switzerland Players,Images_Eray Cömert,Eray Cömert26.jpg,data/Images/Group G/Switzerland Players/Images_Eray Cömert/Eray Cömert26.jpg,0.4886978433292443,False
Group G,Switzerland Players,Images_Eray Cömert,Eray Cömert27.jpg,data/Images/Group G/Switzerland Players/Images_Eray Cömert/Eray Cömert27.jpg,0.994544071621365,True
Group G,Switzerland Players,Images_Eray Cömert,Eray Cömert28.jpg,data/Images/Group G/Switzerland Players/Images_Eray Cömert/Eray Cömert28.jpg,0.6545090013674744,False
Group G,Switzerland Players,Images_Eray Cömert,Eray Cömert31.jpg,data/Images/Group G/Switzerland Players/Images_Eray Cömert/Eray Cömert31.jpg,0.5785203099597742,False
Group G,Switzerland Players,Images_Eray Cömert,Eray Cömert33.jpg,data/Images/Group G/Switzerland Players/Images_Eray Cömert/Eray Cömert33.jpg,0.5236686104300514,False
Group G,Switzerland Players,Images_Eray Cömert,Eray Cömert38.jpg,data/Images/Group G/Switzerland Players/Images_Eray Cömert/Eray Cömert38.jpg,0.1833472994426518,False
Group G,Switzerland Players,Images_Eray Cömert,Eray Cömert39.jpg,data/Images/Group G/Switzerland Players/Images_Eray Cömert/Eray Cömert39.jpg,,False
Group G,Switzerland Players,Images_Eray Cömert,Eray Cömert41.jpg,data/Images/Group G/Switzerland Players/Images_Eray Cömert/Eray Cömert41.jpg,,False
Group G,Switzerland Players,Images_Eray Cömert,Eray Cömert43.jpg,data/Images/Group G/Switzerland Players/Images_Eray Cömert/Eray Cömert43.jpg,0.4957626501159535,False
Group G,Switzerland Players,Images_Eray Cömert,Eray Cömert5.jpg,data/Images/Group G/Switzerland Players/Images_Eray Cömert/Eray Cömert5.jpg,0.4161456678830412,False
Group G,Switzerland Players,Images_Eray Cömert,Eray Cömert6.jpg,data/Images/Group G/Switzerland Players/Images_Eray Cömert/Eray Cömert6.jpg,0.4377282349040389,False
Group G,Switzerland Players,Images_Eray Cömert,Eray Cömert7.jpg,data/Images/Group G/Switzerland Players/Images_Eray Cömert/Eray Cömert7.jpg,,False
Group G,Switzerland Players,Images_Eray Cömert,Eray Cömert8.jpg,data/Images/Group G/Switzerland Players/Images_Eray Cömert/Eray Cömert8.jpg,0.5473907993176171,False
Group G,Switzerland Players,Images_Eray Cömert,Eray Cömert9.jpg,data/Images/Group G/Switzerland Players/Images_Eray Cömert/Eray Cömert9.jpg,0.567760219783613,False
Group G,Switzerland Players,Images_Fabian Frei,Fabian Frei13.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Frei/Fabian Frei13.jpg,0.4797488341282223,False
Group G,Switzerland Players,Images_Fabian Frei,Fabian Frei15.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Frei/Fabian Frei15.jpg,0.6930369115187259,False
Group G,Switzerland Players,Images_Fabian Frei,Fabian Frei20.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Frei/Fabian Frei20.jpg,0.8948088839172025,True
Group G,Switzerland Players,Images_Fabian Frei,Fabian Frei23.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Frei/Fabian Frei23.jpg,0.8312567158611083,False
Group G,Switzerland Players,Images_Fabian Frei,Fabian Frei24.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Frei/Fabian Frei24.jpg,0.9404696921023148,True
Group G,Switzerland Players,Images_Fabian Frei,Fabian Frei26.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Frei/Fabian Frei26.jpg,0.2649119765058295,False
Group G,Switzerland Players,Images_Fabian Frei,Fabian Frei27.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Frei/Fabian Frei27.jpg,,False
Group G,Switzerland Players,Images_Fabian Frei,Fabian Frei28.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Frei/Fabian Frei28.jpg,0.5397535130331513,False
Group G,Switzerland Players,Images_Fabian Frei,Fabian Frei29.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Frei/Fabian Frei29.jpg,0.798645857882735,False
Group G,Switzerland Players,Images_Fabian Frei,Fabian Frei3.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Frei/Fabian Frei3.jpg,0.5736676873233276,False
Group G,Switzerland Players,Images_Fabian Frei,Fabian Frei30.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Frei/Fabian Frei30.jpg,0.8153241982046654,False
Group G,Switzerland Players,Images_Fabian Frei,Fabian Frei33.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Frei/Fabian Frei33.jpg,,False
Group G,Switzerland Players,Images_Fabian Frei,Fabian Frei34.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Frei/Fabian Frei34.jpg,0.5224004479381071,False
Group G,Switzerland Players,Images_Fabian Frei,Fabian Frei35.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Frei/Fabian Frei35.jpg,0.6711383891004051,False
Group G,Switzerland Players,Images_Fabian Frei,Fabian Frei37.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Frei/Fabian Frei37.jpg,0.6378022130779519,False
Group G,Switzerland Players,Images_Fabian Frei,Fabian Frei38.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Frei/Fabian Frei38.jpg,0.5655615233493123,False
Group G,Switzerland Players,Images_Fabian Frei,Fabian Frei4.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Frei/Fabian Frei4.jpg,0.7792538777981013,False
Group G,Switzerland Players,Images_Fabian Frei,Fabian Frei41.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Frei/Fabian Frei41.jpg,0.4912446248121347,False
Group G,Switzerland Players,Images_Fabian Frei,Fabian Frei44.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Frei/Fabian Frei44.jpg,,False
Group G,Switzerland Players,Images_Fabian Frei,Fabian Frei47.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Frei/Fabian Frei47.jpg,0.7969007319833953,False
Group G,Switzerland Players,Images_Fabian Frei,Fabian Frei49.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Frei/Fabian Frei49.jpg,0.943374491484312,True
Group G,Switzerland Players,Images_Fabian Frei,Fabian Frei50.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Frei/Fabian Frei50.jpg,0.6241615103169081,False
Group G,Switzerland Players,Images_Fabian Frei,Fabian Frei7.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Frei/Fabian Frei7.jpg,,False
Group G,Switzerland Players,Images_Fabian Frei,Fabian Frei8.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Frei/Fabian Frei8.jpg,0.6848094424316168,False
Group G,Switzerland Players,Images_Fabian Rieder,Fabian Rieder1.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Rieder/Fabian Rieder1.jpg,0.4171039024347994,False
Group G,Switzerland Players,Images_Fabian Rieder,Fabian Rieder10.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Rieder/Fabian Rieder10.jpg,0.756071708865516,False
Group G,Switzerland Players,Images_Fabian Rieder,Fabian Rieder11.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Rieder/Fabian Rieder11.jpg,0.7365971654360502,False
Group G,Switzerland Players,Images_Fabian Rieder,Fabian Rieder16.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Rieder/Fabian Rieder16.jpg,0.2262060126307209,False
Group G,Switzerland Players,Images_Fabian Rieder,Fabian Rieder17.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Rieder/Fabian Rieder17.jpg,0.3338748051479212,False
Group G,Switzerland Players,Images_Fabian Rieder,Fabian Rieder18.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Rieder/Fabian Rieder18.jpg,0.4730217454699009,False
Group G,Switzerland Players,Images_Fabian Rieder,Fabian Rieder20.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Rieder/Fabian Rieder20.jpg,0.0301615321619345,False
Group G,Switzerland Players,Images_Fabian Rieder,Fabian Rieder22.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Rieder/Fabian Rieder22.jpg,,False
Group G,Switzerland Players,Images_Fabian Rieder,Fabian Rieder23.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Rieder/Fabian Rieder23.jpg,0.6173410875434144,False
Group G,Switzerland Players,Images_Fabian Rieder,Fabian Rieder24.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Rieder/Fabian Rieder24.jpg,0.8834613880224601,True
Group G,Switzerland Players,Images_Fabian Rieder,Fabian Rieder25.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Rieder/Fabian Rieder25.jpg,0.2102377291467251,False
Group G,Switzerland Players,Images_Fabian Rieder,Fabian Rieder28.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Rieder/Fabian Rieder28.jpg,0.5625015552710746,False
Group G,Switzerland Players,Images_Fabian Rieder,Fabian Rieder33.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Rieder/Fabian Rieder33.jpg,0.486014970201325,False
Group G,Switzerland Players,Images_Fabian Rieder,Fabian Rieder34.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Rieder/Fabian Rieder34.jpg,0.3539312101152224,False
Group G,Switzerland Players,Images_Fabian Rieder,Fabian Rieder39.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Rieder/Fabian Rieder39.jpg,0.486585857580027,False
Group G,Switzerland Players,Images_Fabian Rieder,Fabian Rieder40.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Rieder/Fabian Rieder40.jpg,,False
Group G,Switzerland Players,Images_Fabian Rieder,Fabian Rieder43.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Rieder/Fabian Rieder43.jpg,0.3198072538113509,False
Group G,Switzerland Players,Images_Fabian Rieder,Fabian Rieder44.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Rieder/Fabian Rieder44.jpg,0.2412264392877138,False
Group G,Switzerland Players,Images_Fabian Rieder,Fabian Rieder45.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Rieder/Fabian Rieder45.jpg,0.7482832630881444,False
Group G,Switzerland Players,Images_Fabian Rieder,Fabian Rieder46.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Rieder/Fabian Rieder46.jpg,0.2238299052329836,False
Group G,Switzerland Players,Images_Fabian Rieder,Fabian Rieder5.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Rieder/Fabian Rieder5.jpg,0.7662178123861336,False
Group G,Switzerland Players,Images_Fabian Rieder,Fabian Rieder50.jpg,data/Images/Group G/Switzerland Players/Images_Fabian Rieder/Fabian Rieder50.jpg,0.2317188275376865,False
